1950	1	-1.420
1950	2	-1.310
1950	3	-1.040
1950	4	-1.120
1950	5	-1.380
1950	6	-0.780
1950	7	-0.500
1950	8	-0.500
1950	9	-0.520
1950	10	-0.270
1950	11	-0.590
1950	12	-0.780
1951	1	-0.790
1951	2	-0.730
1951	3	-0.340
1951	4	-0.240
1951	5	0.110
1951	6	0.150
1951	7	0.810
1951	8	0.860
1951	9	1.190
1951	10	1.200
1951	11	1.270
1951	12	0.850
1952	1	0.590
1952	2	0.270
1952	3	0.240
1952	4	0.380
1952	5	0.390
1952	6	0.010
1952	7	-0.190
1952	8	-0.020
1952	9	0.240
1952	10	0.310
1952	11	0.140
1952	12	0.250
1953	1	0.590
1953	2	0.660
1953	3	0.590
1953	4	0.680
1953	5	0.700
1953	6	0.710
1953	7	0.600
1953	8	0.660
1953	9	0.820
1953	10	0.800
1953	11	0.750
1953	12	0.720
1954	1	0.770
1954	2	0.690
1954	3	0.120
1954	4	-0.640
1954	5	-0.530
1954	6	-0.390
1954	7	-0.550
1954	8	-0.750
1954	9	-0.930
1954	10	-0.720
1954	11	-0.550
1954	12	-0.910
1955	1	-0.710
1955	2	-0.620
1955	3	-0.700
1955	4	-0.840
1955	5	-0.920
1955	6	-0.760
1955	7	-0.610
1955	8	-0.880
1955	9	-0.690
1955	10	-1.560
1955	11	-1.930
1955	12	-1.690
1956	1	-1.110
1956	2	-0.620
1956	3	-0.510
1956	4	-0.590
1956	5	-0.380
1956	6	-0.390
1956	7	-0.610
1956	8	-0.620
1956	9	-0.430
1956	10	-0.430
1956	11	-0.610
1956	12	-0.580
1957	1	-0.300
1957	2	-0.050
1957	3	0.490
1957	4	0.770
1957	5	0.960
1957	6	0.890
1957	7	1.130
1957	8	1.220
1957	9	1.200
1957	10	1.220
1957	11	1.540
1957	12	1.780
1958	1	1.960
1958	2	1.770
1958	3	1.180
1958	4	0.780
1958	5	0.720
1958	6	0.670
1958	7	0.490
1958	8	0.370
1958	9	0.160
1958	10	0.350
1958	11	0.640
1958	12	0.480
1959	1	0.730
1959	2	0.610
1959	3	0.400
1959	4	0.360
1959	5	0.190
1959	6	-0.040
1959	7	-0.420
1959	8	-0.200
1959	9	-0.160
1959	10	0.160
1959	11	0.070
1959	12	0.140
1960	1	-0.150
1960	2	-0.360
1960	3	-0.180
1960	4	-0.060
1960	5	-0.000
1960	6	-0.140
1960	7	0.080
1960	8	0.320
1960	9	0.260
1960	10	0.080
1960	11	0.080
1960	12	0.110
1961	1	0.010
1961	2	0.010
1961	3	-0.100
1961	4	0.010
1961	5	0.300
1961	6	0.540
