1950	1	-1.022
1950	2	-1.146
1950	3	-1.289
1950	4	-1.058
1950	5	-1.420
1950	6	-1.366
1950	7	-1.330
1950	8	-1.065
1950	9	-0.581
1950	10	-0.395
1950	11	-1.152
1950	12	-1.247
1951	1	-1.068
1951	2	-1.196
1951	3	-1.208
1951	4	-0.437
1951	5	-0.275
1951	6	0.464
1951	7	0.739
1951	8	0.853
1951	9	0.774
1951	10	0.751
1951	11	0.727
1951	12	0.467
1952	1	0.406
1952	2	0.131
1952	3	0.086
1952	4	0.262
1952	5	-0.267
1952	6	-0.638
1952	7	-0.245
1952	8	-0.160
1952	9	0.362
1952	10	0.310
1952	11	-0.340
1952	12	-0.126
1953	1	0.024
1953	2	0.379
1953	3	0.263
1953	4	0.712
1953	5	0.840
1953	6	0.246
1953	7	0.416
1953	8	0.253
1953	9	0.521
1953	10	0.093
1953	11	0.048
1953	12	0.312
1954	1	-0.051
1954	2	-0.018
1954	3	0.178
1954	4	-0.506
1954	5	-1.425
1954	6	-1.589
1954	7	-1.397
1954	8	-1.468
1954	9	-1.156
1954	10	-1.372
1954	11	-1.145
1954	12	-1.106
1955	1	-0.771
1955	2	-0.697
1955	3	-1.134
1955	4	-1.557
1955	5	-1.631
1955	6	-2.287
1955	7	-1.932
1955	8	-2.043
1955	9	-1.825
1955	10	-1.745
1955	11	-1.827
1955	12	-1.862
1956	1	-1.436
1956	2	-1.300
1956	3	-1.396
1956	4	-1.156
1956	5	-1.302
1956	6	-1.508
1956	7	-1.207
1956	8	-1.143
1956	9	-1.364
1956	10	-1.462
1956	11	-1.036
1956	12	-1.015
1957	1	-0.948
1957	2	-0.350
1957	3	0.156
1957	4	0.352
1957	5	0.908
1957	6	0.773
1957	7	0.937
1957	8	1.122
1957	9	1.183
1957	10	1.098
1957	11	1.132
1957	12	1.231
1958	1	1.473
1958	2	1.450
1958	3	1.317
1958	4	1.025
1958	5	0.743
1958	6	0.896
1958	7	0.708
1958	8	0.433
1958	9	0.176
1958	10	0.208
1958	11	0.490
1958	12	0.707
1959	1	0.574
1959	2	0.804
1959	3	0.502
1959	4	0.217
1959	5	0.016
1959	6	0.022
1959	7	-0.200
1959	8	0.072
1959	9	0.054
1959	10	-0.080
1959	11	-0.184
1959	12	-0.265
1960	1	-0.311
1960	2	-0.262
1960	3	-0.080
1960	4	0.019
1960	5	-0.325
1960	6	-0.242
1960	7	-0.349
1960	8	-0.252
1960	9	-0.474
1960	10	-0.364
1960	11	-0.339
1960	12	-0.433
1961	1	-0.152
1961	2	-0.267
1961	3	-0.082
1961	4	0.018
1961	5	-0.284
1961	6	-0.083
1961	7	-0.178
1961	8	-0.248
1961	9	-0.263
1961	10	-0.518
1961	11	-0.440
1961	12	-0.644
1962	1	-1.093
1962	2	-0.992
1962	3	-0.715
1962	4	-1.023
1962	5	-0.920
1962	6	-0.857
1962	7	-0.712
1962	8	-0.550
1962	9	-0.549
1962	10	-0.656
1962	11	-0.595
1962	12	-0.478
1963	1	-0.703
1963	2	-0.838
1963	3	-0.696
1963	4	-0.816
1963	5	-0.469
1963	6	-0.044
1963	7	0.438
1963	8	0.628
1963	9	0.762
1963	10	0.830
1963	11	0.856
1963	12	0.748
1964	1	0.857
1964	2	0.447
1964	3	-0.294
1964	4	-0.617
1964	5	-1.273
1964	6	-1.097
1964	7	-1.406
1964	8	-1.503
1964	9	-1.287
1964	10	-1.206
1964	11	-1.195
1964	12	-0.905
1965	1	-0.525
1965	2	-0.323
1965	3	-0.249
1965	4	0.104
1965	5	0.535
1965	6	0.956
1965	7	1.395
1965	8	1.483
1965	9	1.404
1965	10	1.220
1965	11	1.369
1965	12	1.257
1966	1	1.311
1966	2	1.191
1966	3	0.697
1966	4	0.556
1966	5	-0.135
1966	6	-0.128
1966	7	-0.149
1966	8	0.164
1966	9	-0.088
1966	10	-0.014
1966	11	0.025
1966	12	-0.181
1967	1	-0.473
1967	2	-0.939
1967	3	-1.079
1967	4	-1.067
1967	5	-0.478
1967	6	-0.354
1967	7	-0.630
1967	8	-0.431
1967	9	-0.633
1967	10	-0.681
1967	11	-0.424
1967	12	-0.368
1968	1	-0.595
1968	2	-0.700
1968	3	-0.613
1968	4	-0.973
1968	5	-1.095
1968	6	-0.731
1968	7	-0.550
1968	8	-0.128
1968	9	0.235
1968	10	0.424
1968	11	0.600
1968	12	0.360
1969	1	0.688
1969	2	0.868
1969	3	0.445
1969	4	0.617
1969	5	0.706
1969	6	0.798
1969	7	0.421
1969	8	0.145
1969	9	0.157
1969	10	0.506
1969	11	0.646
1969	12	0.380
1970	1	0.359
1970	2	0.407
1970	3	0.215
1970	4	-0.055
1970	5	-0.133
1970	6	-0.736
1970	7	-1.140
1970	8	-1.043
1970	9	-1.246
1970	10	-1.102
1970	11	-1.095
1970	12	-1.249
1971	1	-1.224
1971	2	-1.521
1971	3	-1.811
1971	4	-1.897
1971	5	-1.461
1971	6	-1.500
1971	7	-1.225
1971	8	-1.234
1971	9	-1.463
1971	10	-1.421
1971	11	-1.306
1971	12	-1.006
1972	1	-0.592
1972	2	-0.410
1972	3	-0.253
1972	4	-0.206
1972	5	0.487
1972	6	1.193
1972	7	1.886
1972	8	1.823
1972	9	1.506
1972	10	1.623
1972	11	1.724
1972	12	1.748
1973	1	1.707
1973	2	1.481
1973	3	0.841
1973	4	0.482
1973	5	-0.124
1973	6	-0.819
1973	7	-1.068
1973	8	-1.368
1973	9	-1.747
1973	10	-1.694
1973	11	-1.524
1973	12	-1.873
1974	1	-1.942
1974	2	-1.792
1974	3	-1.765
1974	4	-1.684
1974	5	-1.081
1974	6	-0.647
1974	7	-0.727
1974	8	-0.633
1974	9	-0.613
1974	10	-1.049
1974	11	-1.255
1974	12	-0.930
1975	1	-0.564
1975	2	-0.606
1975	3	-0.882
1975	4	-0.967
1975	5	-0.853
1975	6	-1.149
1975	7	-1.478
1975	8	-1.734
1975	9	-1.874
