1948	1	NaN
1948	2	NaN
1948	3	NaN
1948	4	NaN
1948	5	NaN
1948	6	NaN
1948	7	NaN
1948	8	NaN
1948	9	NaN
1948	10	NaN
1948	11	NaN
1948	12	NaN
1949	1	NaN
1949	2	NaN
1949	3	NaN
1949	4	NaN
1949	5	NaN
1949	6	NaN
1949	7	NaN
1949	8	NaN
1949	9	NaN
1949	10	NaN
1949	11	NaN
1949	12	NaN
1950	1	0.910
1950	2	-1.130
1950	3	-0.020
1950	4	-1.870
1950	5	-0.980
1950	6	-0.470
1950	7	1.380
1950	8	1.870
1950	9	0.980
1950	10	-0.880
1950	11	-0.390
1950	12	NaN
1951	1	-0.810
1951	2	-1.320
1951	3	0.200
1951	4	0.020
1951	5	-0.040
1951	6	-0.620
1951	7	0.980
1951	8	0.410
1951	9	1.420
1951	10	-0.110
1951	11	0.620
1951	12	NaN
1952	1	1.590
1952	2	-1.090
1952	3	-2.130
1952	4	-2.440
1952	5	0.060
1952	6	-0.250
1952	7	1.300
1952	8	1.350
1952	9	0.350
1952	10	1.100
1952	11	-0.620
1952	12	NaN
1953	1	0.240
1953	2	-1.510
1953	3	-2.290
1953	4	-0.070
1953	5	-0.630
1953	6	3.880
1953	7	0.990
1953	8	-0.540
1953	9	0.120
1953	10	-0.520
1953	11	-2.150
1953	12	NaN
1954	1	0.600
1954	2	-1.750
1954	3	1.510
1954	4	0.080
1954	5	0.200
1954	6	-1.640
1954	7	-1.790
1954	8	0.830
1954	9	0.310
1954	10	-0.530
1954	11	-0.480
1954	12	NaN
1955	1	-1.320
1955	2	-1.710
1955	3	-0.130
1955	4	-1.350
1955	5	-1.610
1955	6	-2.840
1955	7	-1.490
1955	8	0.610
1955	9	-0.150
1955	10	-1.090
1955	11	-0.370
1955	12	NaN
1956	1	-0.390
1956	2	-1.990
1956	3	-1.130
1956	4	0.290
1956	5	-0.050
1956	6	-1.950
1956	7	0.480
1956	8	1.920
1956	9	0.980
1956	10	-1.430
1956	11	-0.820
1956	12	NaN
1957	1	1.420
1957	2	-0.980
1957	3	-0.560
1957	4	0.260
1957	5	0.850
1957	6	1.710
1957	7	-1.030
1957	8	0.490
1957	9	1.780
1957	10	0.840
1957	11	0.600
1957	12	NaN
1958	1	-0.380
1958	2	0.130
1958	3	0.450
1958	4	0.730
1958	5	0.110
1958	6	3.000
1958	7	1.510
1958	8	0.140
1958	9	-0.130
1958	10	-0.290
1958	11	0.730
1958	12	NaN
1959	1	1.620
1959	2	0.040
1959	3	-2.030
1959	4	0.220
1959	5	0.300
1959	6	1.190
1959	7	-0.140
1959	8	0.340
1959	9	-0.430
1959	10	1.030
1959	11	1.430
1959	12	NaN
1960	1	-0.760
1960	2	0.520
1960	3	0.120
1960	4	-0.390
1960	5	-0.740
1960	6	-0.710
1960	7	0.650
