1950	1	-0.060
1950	2	0.627
1950	3	-0.008
1950	4	0.555
1950	5	0.072
1950	6	0.539
1950	7	-0.802
1950	8	-0.851
1950	9	0.358
1950	10	-0.379
1950	11	-0.515
1950	12	-1.928
1951	1	-0.085
1951	2	-0.400
1951	3	-1.934
1951	4	-0.776
1951	5	-0.863
1951	6	-0.918
1951	7	0.090
1951	8	-0.377
1951	9	-0.818
1951	10	-0.213
1951	11	-0.069
1951	12	1.987
1952	1	0.368
1952	2	-1.747
1952	3	-1.859
1952	4	0.539
1952	5	-0.774
1952	6	-0.441
1952	7	0.383
1952	8	-0.030
1952	9	-0.383
1952	10	-0.437
1952	11	-1.891
1952	12	-1.827
1953	1	-1.036
1953	2	-0.249
1953	3	1.068
1953	4	-1.256
1953	5	-0.562
1953	6	0.023
1953	7	0.333
1953	8	0.085
1953	9	0.662
1953	10	-0.194
1953	11	0.354
1953	12	0.575
1954	1	-0.148
1954	2	-0.181
1954	3	0.476
1954	4	0.512
1954	5	-1.656
1954	6	-0.268
1954	7	0.341
1954	8	-0.122
1954	9	0.301
1954	10	0.513
1954	11	-0.328
1954	12	0.553
1955	1	-1.163
1955	2	-1.542
1955	3	-1.568
1955	4	0.194
1955	5	0.242
1955	6	-0.266
1955	7	0.332
1955	8	0.760
1955	9	0.357
1955	10	0.099
1955	11	-1.342
1955	12	-0.444
1956	1	-1.204
1956	2	-2.029
1956	3	0.470
1956	4	-0.868
1956	5	1.391
1956	6	0.280
1956	7	-0.215
1956	8	-0.652
1956	9	-0.202
1956	10	1.139
1956	11	-0.066
1956	12	0.001
1957	1	2.062
1957	2	-1.513
1957	3	-2.013
1957	4	0.238
1957	5	-0.966
1957	6	-0.760
1957	7	-0.646
1957	8	0.097
1957	9	-0.956
1957	10	0.903
1957	11	-1.380
1957	12	0.828
1958	1	-1.438
1958	2	-2.228
1958	3	-2.522
1958	4	-0.360
1958	5	-0.336
1958	6	-1.149
1958	7	-0.684
1958	8	-0.755
1958	9	-0.012
1958	10	0.770
1958	11	-0.011
1958	12	-1.687
1959	1	-2.013
1959	2	2.544
1959	3	1.432
1959	4	0.119
1959	5	-0.341
1959	6	-0.033
1959	7	0.105
1959	8	-0.745
1959	9	-0.281
1959	10	-0.249
1959	11	-1.411
1959	12	-0.042
1960	1	-2.484
1960	2	-2.212
1960	3	-1.625
1960	4	-0.297
1960	5	-0.857
1960	6	0.055
1960	7	-0.619
1960	8	-1.008
1960	9	-0.382
1960	10	-1.187
1960	11	-0.553
1960	12	-0.343
1961	1	-1.506
1961	2	0.621
1961	3	0.341
1961	4	-0.237
1961	5	0.157
1961	6	0.837
1961	7	-0.108
1961	8	0.013
1961	9	0.815
1961	10	0.203
1961	11	-0.010
1961	12	-1.668
1962	1	1.645
1962	2	-0.358
1962	3	-2.848
1962	4	1.169
1962	5	0.068
1962	6	0.287
1962	7	-0.927
1962	8	0.152
1962	9	-0.056
1962	10	-0.016
1962	11	-1.112
1962	12	-0.711
1963	1	-3.311
1963	2	-1.721
1963	3	0.724
1963	4	-0.348
1963	5	0.771
1963	6	-0.585
1963	7	-0.303
1963	8	-0.625
1963	9	0.083
1963	10	1.069
1963	11	-0.419
1963	12	-1.178
1964	1	0.385
1964	2	-0.575
1964	3	-0.558
1964	4	0.663
1964	5	1.174
1964	6	0.142
1964	7	0.734
1964	8	-1.207
1964	9	-0.227
1964	10	0.342
1964	11	-0.344
1964	12	-0.246
1965	1	-1.046
1965	2	-2.084
1965	3	-0.905
1965	4	0.568
1965	5	-0.153
1965	6	0.038
1965	7	-0.510
1965	8	-0.255
1965	9	-0.698
1965	10	0.394
1965	11	-1.341
1965	12	0.163
1966	1	-3.232
1966	2	-1.438
1966	3	-0.911
1966	4	-1.837
1966	5	1.124
1966	6	0.408
1966	7	0.011
1966	8	-0.945
1966	9	0.011
1966	10	-1.077
1966	11	0.111
1966	12	-1.401
1967	1	-0.576
1967	2	1.180
1967	3	1.967
1967	4	1.700
1967	5	0.127
1967	6	0.647
1967	7	0.259
1967	8	-0.293
1967	9	0.133
1967	10	1.299
1967	11	0.334
1967	12	-0.347
1968	1	-0.409
1968	2	-2.154
1968	3	1.741
1968	4	0.328
1968	5	-0.241
1968	6	0.420
1968	7	-0.836
1968	8	-0.671
1968	9	-1.009
1968	10	-1.013
1968	11	-2.183
1968	12	-0.783
1969	1	-2.967
1969	2	-3.114
1969	3	-1.582
1969	4	0.438
1969	5	-0.720
1969	6	-0.348
1969	7	0.410
1969	8	-0.782
1969	9	-0.083
1969	10	0.098
1969	11	0.326
1969	12	-1.856
1970	1	-2.412
1970	2	-1.325
1970	3	-2.084
1970	4	0.302
1970	5	0.531
1970	6	0.875
1970	7	0.139
1970	8	-0.263
1970	9	0.030
1970	10	0.098
1970	11	0.378
1970	12	-0.399
1971	1	-0.163
1971	2	-0.922
1971	3	-1.091
1971	4	-0.583
1971	5	0.679
1971	6	-0.668
1971	7	-0.578
1971	8	0.818
1971	9	0.153
1971	10	1.185
1971	11	0.419
1971	12	0.824
1972	1	0.166
1972	2	-0.195
1972	3	-0.141
1972	4	1.007
1972	5	0.140
1972	6	-0.049
1972	7	-0.553
1972	8	-0.082
1972	9	-0.920
1972	10	0.392
1972	11	-0.380
1972	12	1.238
1973	1	1.232
1973	2	0.786
1973	3	0.537
1973	4	-1.126
1973	5	0.073
1973	6	0.531
1973	7	0.270
1973	8	0.313
1973	9	0.114
1973	10	0.337
1973	11	0.002
1973	12	-0.181
1974	1	0.232
1974	2	-0.489
1974	3	-0.746
1974	4	0.309
1974	5	-0.507
1974	6	-0.048
1974	7	0.390
1974	8	-0.533
1974	9	-0.136
1974	10	-1.024
1974	11	-0.435
1974	12	0.556
1975	1	1.595
1975	2	0.194
1975	3	0.151
1975	4	0.409
1975	5	-0.614
1975	6	-0.323
1975	7	0.345
1975	8	0.130
1975	9	1.278
1975	10	0.138
1975	11	0.619
1975	12	1.290
1976	1	0.034
1976	2	1.656
1976	3	0.587
1976	4	0.440
1976	5	0.060
1976	6	0.328
1976	7	-0.325
1976	8	0.559
1976	9	-0.743
1976	10	-0.804
1976	11	-0.087
1976	12	-2.074
1977	1	-3.767
1977	2	-2.010
1977	3	0.344
1977	4	1.329
1977	5	0.104
1977	6	-0.226
1977	7	-0.492
1977	8	-1.412
1977	9	0.586
1977	10	-0.009
1977	11	0.605
1977	12	-0.240
1978	1	-0.347
1978	2	-3.014
1978	3	0.502
1978	4	-0.967
1978	5	0.059
1978	6	0.635
1978	7	-0.604
1978	8	-0.354
1978	9	-0.099
1978	10	0.895
1978	11	2.470
1978	12	-0.980
1979	1	-2.233
1979	2	-0.697
1979	3	-0.814
1979	4	-1.157
1979	5	-0.250
1979	6	0.933
1979	7	0.039
1979	8	-0.684
1979	9	-0.046
1979	10	-1.243
1979	11	0.475
1979	12	1.295
1980	1	-2.066
1980	2	-0.934
1980	3	-1.433
1980	4	-0.419
1980	5	-1.155
1980	6	0.721
1980	7	-0.622
1980	8	-0.185
1980	9	0.313
1980	10	-0.521
1980	11	-1.361
1980	12	-0.057
1981	1	-0.116
1981	2	-0.332
1981	3	-1.645
1981	4	0.430
1981	5	0.180
1981	6	-0.438
1981	7	0.561
1981	8	-0.244
1981	9	-1.040
1981	10	-1.167
1981	11	-0.188
1981	12	-1.216
1982	1	-0.883
1982	2	0.974
1982	3	1.074
1982	4	1.454
1982	5	-0.209
1982	6	-1.180
1982	7	0.005
1982	8	0.362
1982	9	0.558
1982	10	-0.211
1982	11	0.661
1982	12	0.967
1983	1	1.359
1983	2	-1.806
1983	3	-0.567
1983	4	-0.738
1983	5	-0.441
1983	6	0.313
1983	7	0.131
1983	8	1.098
1983	9	0.167
1983	10	1.369
1983	11	-0.688
1983	12	0.186
1984	1	0.905
1984	2	-0.303
1984	3	-2.386
1984	4	-0.284
1984	5	0.479
1984	6	0.007
1984	7	0.019
1984	8	0.466
1984	9	-0.413
1984	10	-0.270
1984	11	-0.966
1984	12	0.446
1985	1	-2.806
1985	2	-1.440
1985	3	0.551
1985	4	0.652
1985	5	-0.432
1985	6	-0.347
1985	7	-0.390
1985	8	-0.001
1985	9	0.114
1985	10	1.035
1985	11	-1.218
1985	12	-1.948
1986	1	-0.568
1986	2	-2.904
1986	3	1.931
1986	4	0.103
1986	5	0.367
1986	6	0.535
1986	7	-0.008
1986	8	-0.826
1986	9	-0.023
1986	10	1.425
1986	11	0.926
1986	12	0.060
1987	1	-1.148
1987	2	-1.473
1987	3	-1.746
1987	4	0.387
1987	5	0.325
1987	6	-0.710
1987	7	-0.466
1987	8	-0.836
1987	9	0.287
1987	10	-0.080
1987	11	-0.536
1987	12	-0.534
1988	1	0.265
1988	2	-1.066
1988	3	-0.197
1988	4	-0.561
1988	5	-0.846
1988	6	0.061
1988	7	-0.143
1988	8	0.255
1988	9	1.039
1988	10	0.032
1988	11	-0.035
1988	12	1.679
1989	1	3.106
1989	2	3.279
1989	3	1.530
1989	4	-0.250
1989	5	0.889
1989	6	0.345
1989	7	0.866
1989	8	0.551
1989	9	0.703
1989	10	0.991
1989	11	0.034
1989	12	-0.644
1990	1	1.001
1990	2	3.402
1990	3	2.990
1990	4	1.879
1990	5	0.943
1990	6	0.304
1990	7	-0.296
1990	8	-0.180
1990	9	-0.210
1990	10	0.660
1990	11	0.521
1990	12	1.277
1991	1	0.723
1991	2	-0.876
1991	3	-0.527
1991	4	0.530
1991	5	0.486
1991	6	-0.115
1991	7	-0.188
1991	8	0.797
1991	9	-0.112
1991	10	-0.252
1991	11	0.285
1991	12	1.613
1992	1	0.550
1992	2	1.122
1992	3	0.984
1992	4	-0.521
1992	5	1.341
1992	6	-0.302
1992	7	0.191
1992	8	0.535
1992	9	-0.640
1992	10	-0.366
1992	11	0.717
1992	12	1.627
1993	1	3.495
1993	2	0.184
1993	3	0.764
1993	4	-0.435
1993	5	-1.607
1993	6	-0.520
1993	7	-0.511
1993	8	-0.393
1993	9	-0.361
1993	10	-0.565
1993	11	1.002
1993	12	-0.104
1994	1	-0.288
1994	2	-0.862
1994	3	1.881
1994	4	0.225
1994	5	-0.115
1994	6	1.606
1994	7	0.351
1994	8	0.828
1994	9	-0.084
1994	10	0.174
1994	11	1.779
1994	12	0.894
1995	1	-0.154
1995	2	1.429
1995	3	0.393
1995	4	-0.963
1995	5	-0.891
1995	6	-0.112
1995	7	-0.217
1995	8	0.544
1995	9	-0.549
1995	10	0.075
1995	11	-0.723
1995	12	-2.127
1996	1	-1.200
1996	2	0.163
1996	3	-1.483
1996	4	-1.525
1996	5	-0.226
1996	6	0.497
1996	7	0.715
1996	8	0.125
1996	9	-1.140
1996	10	0.183
1996	11	0.136
1996	12	-1.721
1997	1	-0.457
1997	2	1.889
1997	3	1.091
1997	4	0.324
1997	5	-0.961
1997	6	-0.815
1997	7	-0.431
1997	8	0.121
1997	9	0.195
1997	10	-0.700
1997	11	-0.661
1997	12	-0.071
1998	1	-2.081
1998	2	-0.183
1998	3	-0.254
1998	4	-0.038
1998	5	0.429
1998	6	-0.711
1998	7	-0.212
1998	8	0.650
1998	9	-1.050
1998	10	0.294
1998	11	-1.449
1998	12	1.353
1999	1	0.110
1999	2	0.482
1999	3	-1.492
1999	4	0.284
1999	5	0.226
1999	6	0.707
1999	7	-0.002
1999	8	-0.672
1999	9	0.059
1999	10	-0.006
1999	11	0.611
1999	12	1.043
2000	1	1.270
2000	2	1.076
2000	3	-0.451
2000	4	-0.279
2000	5	0.969
2000	6	0.586
2000	7	-0.649
2000	8	0.144
2000	9	0.395
2000	10	0.317
2000	11	-1.581
2000	12	-2.354
2001	1	-0.959
2001	2	-0.622
2001	3	-1.687
2001	4	0.906
2001	5	0.452
2001	6	-0.015
2001	7	-0.031
2001	8	0.521
2001	9	-0.707
2001	10	0.707
2001	11	0.819
2001	12	-1.322
2002	1	1.381
2002	2	1.304
2002	3	0.902
2002	4	0.748
2002	5	0.401
2002	6	0.573
2002	7	0.328
2002	8	-0.229
2002	9	-0.043
2002	10	-1.489
2002	11	-1.425
2002	12	-1.592
2003	1	-0.472
2003	2	0.128
2003	3	0.933
2003	4	-0.178
2003	5	1.017
2003	6	-0.102
2003	7	0.075
2003	8	-0.280
2003	9	0.467
2003	10	-0.670
2003	11	0.642
2003	12	0.265
2004	1	-1.686
2004	2	-1.528
2004	3	0.318
2004	4	-0.409
2004	5	-0.094
2004	6	-0.236
2004	7	-0.201
2004	8	-0.720
2004	9	0.855
2004	10	-0.515
2004	11	0.678
2004	12	1.230
2005	1	0.356
2005	2	-1.271
2005	3	-1.348
2005	4	-0.046
2005	5	-0.763
2005	6	-0.383
2005	7	-0.030
2005	8	0.026
2005	9	0.802
2005	10	0.030
2005	11	0.228
2005	12	-2.104
2006	1	-0.170
2006	2	-0.156
2006	3	-1.604
2006	4	0.138
2006	5	0.156
2006	6	1.071
2006	7	0.103
2006	8	-0.265
2006	9	0.606
2006	10	-1.029
2006	11	0.521
2006	12	2.282
2007	1	2.034
2007	2	-1.307
2007	3	1.182
2007	4	0.544
2007	5	0.894
2007	6	-0.555
2007	7	-0.397
2007	8	-0.034
2007	9	0.179
2007	10	0.383
2007	11	-0.519
2007	12	0.821
2008	1	0.819
2008	2	0.938
2008	3	0.586
2008	4	-0.455
2008	5	-1.205
2008	6	-0.090
2008	7	-0.480
2008	8	-0.080
2008	9	-0.327
2008	10	1.676
2008	11	0.092
2008	12	0.648
2009	1	0.800
2009	2	-0.672
2009	3	0.121
2009	4	0.973
2009	5	1.194
2009	6	-1.351
2009	7	-1.356
2009	8	-0.054
2009	9	0.875
2009	10	-1.540
2009	11	0.459
2009	12	-3.413
2010	1	-2.587
2010	2	-4.266
2010	3	-0.432
2010	4	-0.275
2010	5	-0.919
2010	6	-0.013
2010	7	0.435
2010	8	-0.117
2010	9	-0.865
2010	10	-0.467
2010	11	-0.376
2010	12	-2.631
2011	1	-1.683
2011	2	1.575
2011	3	NaN
2011	4	NaN
2011	5	NaN
2011	6	NaN
2011	7	NaN
2011	8	NaN
2011	9	NaN
2011	10	NaN
2011	11	NaN
2011	12	NaN
2012	1	NaN
2012	2	NaN
2012	3	NaN
2012	4	NaN
2012	5	NaN
2012	6	NaN
2012	7	NaN
2012	8	NaN
2012	9	NaN
2012	10	NaN
2012	11	NaN
2012	12	NaN
