1950	1	-3.650
1950	2	-1.690
1950	3	-0.060
1950	4	-0.230
1950	5	-0.400
1950	6	-1.990
1950	7	-0.820
1950	8	0.790
1950	9	-1.000
1950	10	0.700
1950	11	-1.740
1950	12	-0.280
1951	1	-1.180
1951	2	-2.110
1951	3	-1.090
1951	4	0.470
1951	5	1.190
1951	6	-0.540
1951	7	-0.440
1951	8	0.020
1951	9	-0.080
1951	10	0.430
1951	11	0.210
1951	12	-1.590
1952	1	-3.190
1952	2	0.080
1952	3	-0.690
1952	4	0.890
1952	5	-0.790
1952	6	0.530
1952	7	-1.570
1952	8	0.770
1952	9	0.400
1952	10	1.050
1952	11	0.770
1952	12	0.630
1953	1	0.180
1953	2	1.040
1953	3	-0.440
1953	4	0.780
1953	5	1.140
1953	6	-1.600
1953	7	0.270
1953	8	-1.150
1953	9	-0.140
1953	10	2.270
1953	11	1.570
1953	12	0.960
1954	1	-2.110
1954	2	-0.480
1954	3	-1.440
1954	4	-2.860
1954	5	0.650
1954	6	0.090
1954	7	-0.140
1954	8	-0.110
1954	9	-0.040
1954	10	0.990
1954	11	1.380
1954	12	-0.820
1955	1	-0.140
1955	2	-2.620
1955	3	-2.470
1955	4	-0.240
1955	5	-0.420
1955	6	0.110
1955	7	-1.320
1955	8	-0.550
1955	9	-0.220
1955	10	0.510
1955	11	-0.930
1955	12	-2.370
1956	1	-2.340
1956	2	-1.690
1956	3	-0.970
1956	4	-0.170
1956	5	-0.170
1956	6	-0.080
1956	7	-1.280
1956	8	-0.230
1956	9	0.420
1956	10	-2.160
1956	11	1.000
1956	12	-0.610
1957	1	-2.180
1957	2	-1.890
1957	3	0.780
1957	4	-0.410
1957	5	1.240
1957	6	0.240
1957	7	-0.110
1957	8	-0.990
1957	9	-0.220
1957	10	0.460
1957	11	0.490
1957	12	-0.730
1958	1	0.620
1958	2	0.360
1958	3	0.180
1958	4	0.310
1958	5	0.660
1958	6	1.480
1958	7	0.740
1958	8	2.130
1958	9	-0.050
1958	10	0.340
1958	11	0.080
1958	12	0.350
1959	1	-1.540
1959	2	-1.230
1959	3	0.210
1959	4	-0.900
1959	5	-0.300
1959	6	1.080
1959	7	-0.450
1959	8	1.030
1959	9	1.190
1959	10	0.230
1959	11	0.260
1959	12	0.360
1960	1	-0.160
1960	2	-0.220
1960	3	-0.690
1960	4	-0.070
1960	5	0.990
1960	6	1.200
1960	7	1.110
1960	8	1.850
1960	9	-0.010
1960	10	0.480
1960	11	-0.520
1960	12	1.150
1961	1	1.160
1961	2	0.170
1961	3	0.280
1961	4	-1.140
1961	5	-0.250
1961	6	1.840
1961	7	-0.520
1961	8	0.470
1961	9	1.100
1961	10	-1.940
1961	11	-0.400
1961	12	-1.540
1962	1	-0.740
1962	2	-0.540
1962	3	-0.710
1962	4	-1.500
1962	5	-1.110
1962	6	-0.970
1962	7	-0.360
1962	8	0.570
1962	9	-0.830
1962	10	1.330
1962	11	0.530
1962	12	-0.380
1963	1	0.090
1963	2	0.790
1963	3	-2.040
1963	4	-0.790
1963	5	-0.950
1963	6	0.500
1963	7	-1.100
1963	8	-1.010
1963	9	0.870
1963	10	0.930
1963	11	-0.310
1963	12	1.460
1964	1	-0.440
1964	2	1.360
1964	3	-1.310
1964	4	-1.300
1964	5	-2.270
1964	6	0.270
1964	7	0.200
1964	8	0.830
1964	9	0.920
1964	10	0.800
1964	11	-0.780
1964	12	-2.030
1965	1	-0.920
1965	2	-1.030
1965	3	-0.800
1965	4	-1.070
1965	5	-0.420
1965	6	1.890
1965	7	-1.260
1965	8	0.320
1965	9	0.360
1965	10	1.420
1965	11	-0.810
1965	12	-1.560
1966	1	-0.150
1966	2	-2.050
1966	3	0.430
1966	4	-0.540
1966	5	-0.150
1966	6	0.100
1966	7	-1.180
1966	8	1.260
1966	9	0.630
1966	10	-0.610
1966	11	-1.960
1966	12	-0.210
1967	1	-1.160
1967	2	-0.200
1967	3	-2.250
1967	4	-1.910
1967	5	-0.800
1967	6	-0.330
1967	7	-1.240
1967	8	-0.350
1967	9	0.110
1967	10	1.100
1967	11	-0.350
1967	12	-1.120
1968	1	-1.780
1968	2	1.110
1968	3	0.130
1968	4	-1.110
1968	5	0.230
1968	6	-0.080
1968	7	-0.040
1968	8	1.300
1968	9	-0.870
1968	10	0.450
1968	11	0.830
1968	12	-1.740
1969	1	-2.960
1969	2	-1.970
1969	3	0.470
1969	4	0.480
1969	5	1.020
1969	6	2.110
1969	7	0.510
1969	8	-0.690
1969	9	1.310
1969	10	0.550
1969	11	0.130
1969	12	1.530
1970	1	0.120
1970	2	1.010
1970	3	0.490
1970	4	-0.660
1970	5	-0.500
1970	6	0.230
1970	7	0.740
1970	8	-0.600
1970	9	-0.390
1970	10	-0.950
1970	11	-1.150
1970	12	-1.090
1971	1	-2.430
1971	2	-0.160
1971	3	-0.280
1971	4	0.230
1971	5	1.090
1971	6	0.510
1971	7	-1.740
1971	8	-0.810
1971	9	0.150
1971	10	-1.350
1971	11	-0.260
1971	12	-1.760
1972	1	-2.460
1972	2	-2.270
1972	3	-0.100
1972	4	-1.950
1972	5	0.210
1972	6	-0.150
1972	7	-1.130
1972	8	-0.040
1972	9	0.130
1972	10	-1.490
1972	11	0.530
1972	12	-0.860
1973	1	-0.880
